duration,src_bytes,dst_bytes,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,num_failed_logins,logged_in,num_compromised,root_shell,num_file_creations,wrong_fragment,label
38.93,6904.0,17549.0,72.0,18.0,0.6718732259494617,0.854262677419248,0.4167628035053257,0.37455124837851206,60.0,2.0,0.442742307240876,0.322646049029406,0.5588581096154581,0.0,1,1.0,0,2.0,3.0,0
12.7,12991.0,11525.0,5.0,21.0,0.33091643188181347,0.4671256109947629,0.6145127058032307,0.3171925442532139,49.0,62.0,0.4761331635138128,0.5046759268640538,0.7696621514292744,5.0,1,1.0,0,3.0,1.0,0
111.67,4933.0,4344.0,27.0,71.0,0.42448129632698667,0.6337579652801675,0.490157710585546,0.5828972412546546,54.0,118.0,0.5118839374626439,0.3493273947264921,0.3377326638960715,5.0,1,0.0,0,1.0,2.0,1
12.92,10691.0,31204.0,99.0,66.0,0.7666799780193112,0.19431423592803662,0.8087684990974577,0.5097122615672057,4.0,37.0,0.3366267205945916,0.2817712767442186,0.5845481970790917,5.0,0,2.0,0,4.0,3.0,1
42.28,2806.0,718.0,2.0,11.0,0.571347556658232,0.5378594333520637,0.5270057384556757,0.6323086903737613,123.0,55.0,0.5101876249975414,0.2116849387519991,0.5095849045415638,1.0,1,1.0,0,2.0,3.0,0
70.51,13085.0,2383.0,42.0,8.0,0.41408543540141113,0.46745993464154617,0.5784599986072734,0.30681611002100356,61.0,47.0,0.6334844739927997,0.6057077302004721,0.6801980562698451,5.0,1,1.0,0,3.0,3.0,0
19.34,8148.0,8468.0,24.0,17.0,0.41743267520411104,0.4493564913571565,0.5092047274994889,0.5215774725328456,57.0,5.0,0.6230758672681012,0.588890461296783,0.7031280310964619,2.0,0,1.0,0,1.0,1.0,0
70.01,1762.0,3949.0,2.0,5.0,0.38667899092426017,0.4419940837850561,0.6111949434987392,0.46276665694819963,29.0,57.0,0.6677500167863721,0.634463501991755,0.47574019347022634,5.0,1,0.0,0,4.0,3.0,0
31.09,13127.0,12564.0,9.0,2.0,0.5145123411849367,0.4957405856958313,0.5055615289218616,0.582872643022492,159.0,2.0,0.4787591245835267,0.6021568947501257,0.6219167658382471,5.0,1,2.0,0,1.0,1.0,1
4.42,13682.0,9543.0,63.0,2.0,0.3557457423765672,0.39032474432595626,0.6969754465837051,0.4573990584928184,46.0,23.0,0.5532706907929503,0.4489141105658519,0.6517419899660669,5.0,1,0.0,0,3.0,1.0,0
28.92,996.0,1958.0,93.0,29.0,0.3256385832300069,0.4583059328314377,0.6239835102401121,0.4419136818982236,72.0,26.0,0.5631577824470669,0.6215556686644256,0.6081117522911393,5.0,1,1.0,0,0.0,2.0,0
74.97,35773.0,16150.0,83.0,35.0,0.6292897685350728,0.6676384891599649,0.19186538962340394,0.7533335413187738,14.0,2.0,0.5847817436037994,0.8955824487599974,0.4711551833348605,4.0,1,2.0,0,2.0,2.0,1
39.17,2375.0,7679.0,14.0,32.0,0.3327748604328604,0.3381524994474064,0.5449430188380343,0.37378847800036236,45.0,38.0,0.5767033095706344,0.6428814375719927,0.4920017992774618,5.0,1,3.0,0,2.0,2.0,0
52.42,14074.0,11186.0,17.0,36.0,0.6391367598170848,0.9470433215474672,0.4486917402883001,0.24035098563620766,14.0,32.0,0.4461935508345562,0.6100197390705139,0.5207660730238248,3.0,1,3.0,0,1.0,2.0,0
64.95,16503.0,4591.0,44.0,62.0,0.43146666262618744,0.6495999963096857,0.7376852354365909,0.6329312235417317,1.0,27.0,0.5105792716001397,0.4934641520637434,0.514600412066967,1.0,1,3.0,0,1.0,2.0,0
50.2,1388.0,12245.0,12.0,20.0,0.41109209642096256,0.18421966914440707,0.5093900800145216,0.44669109943322005,29.0,43.0,0.5701788932861984,0.5203400003404338,0.5272283636945027,3.0,0,3.0,0,1.0,3.0,0
75.56,14156.0,6281.0,19.0,55.0,0.6107345440895219,0.2537483403266005,0.44426172832093347,0.6135977820757079,38.0,14.0,0.6647711457419735,0.5387963341874605,0.6039890423847576,5.0,1,3.0,0,3.0,3.0,0
48.0,14167.0,3863.0,56.0,60.0,0.4425053024457079,0.4278595546078001,0.56834333575068,0.5871122816683705,64.0,115.0,0.4248075884268372,0.6551724237336795,0.48040276627197487,5.0,1,0.0,0,2.0,3.0,1
26.54,12271.0,40508.0,72.0,61.0,0.914508655238296,0.14395757979063398,1.0,0.6125839189814258,9.0,2.0,0.29539831915877335,0.3230576602027333,0.3076714627899657,5.0,0,3.0,0,4.0,1.0,1
129.9,13870.0,35888.0,8.0,34.0,0.6601293988308266,0.627119961316428,0.4657750011425903,0.5310309182253238,5.0,14.0,0.20896883361143806,0.4123865607204247,0.7852114065952306,5.0,0,0.0,0,0.0,1.0,1
4.2,13664.0,3420.0,31.0,38.0,0.500873518590103,0.5347130403240449,0.6530689662888342,0.5932781763628219,135.0,25.0,0.4595571596770362,0.41519630282962217,0.4536352314415952,3.0,0,3.0,1,4.0,3.0,0
63.32,11597.0,30541.0,76.0,60.0,0.6738273617422085,0.6473317889119778,0.49576474630294437,0.610335623949074,27.0,79.0,0.2911085665630516,0.4736098498858306,0.8072988310961893,5.0,0,1.0,0,2.0,1.0,0
129.66,16124.0,450.0,62.0,19.0,0.6602887887232726,0.3331494322594103,0.6355045975056155,0.5292011966052711,10.0,22.0,0.2770046098894866,0.6463705263555214,0.5176688327557094,5.0,1,3.0,0,2.0,2.0,1
106.39,17669.0,8052.0,60.0,37.0,0.5540072661210201,0.8014722004063561,0.27829104217955397,0.41318711605078695,56.0,40.0,0.7915972381982456,0.6251957739556596,0.25534153087158834,4.0,1,3.0,0,3.0,2.0,1
6.5,14515.0,11409.0,32.0,56.0,0.5341917681552775,0.388033307451074,0.42467037185804524,0.46868141105178834,185.0,10.0,0.6479663840423426,0.5397669939632967,0.635143217646575,5.0,0,3.0,0,0.0,3.0,0
64.7,24343.0,540.0,6.0,80.0,0.6450976248990234,0.8015014140571901,0.2582555964102037,0.25128480186047214,86.0,44.0,0.5167538029492607,0.4242342273599859,0.407879022616048,5.0,1,3.0,0,1.0,1.0,1
7.0,5260.0,17158.0,52.0,46.0,0.5518907039712215,0.7207873588620959,0.605600133336528,0.22939745164273653,53.0,17.0,0.38056287077944717,0.2756156628707777,0.6671745262584938,5.0,1,2.0,1,3.0,2.0,0
50.71,9950.0,937.0,73.0,6.0,0.31949116631708135,0.5300689285531148,0.7352933797704484,0.2943300943601768,38.0,88.0,0.3657090288352207,0.402889412047622,0.678590266847462,5.0,1,1.0,0,2.0,0.0,0
56.74,7048.0,5801.0,110.0,21.0,0.6673628703992455,0.42342393582591653,0.48645259678185004,0.4395403758642656,62.0,49.0,0.5786092673865656,0.5469308701288436,0.7738170565110998,5.0,1,3.0,0,1.0,1.0,1
9.55,16429.0,11863.0,19.0,22.0,0.42042130521985127,0.5586740988640116,0.7609905347414858,0.5249423109215614,4.0,18.0,0.5539077270805163,0.39473566262027454,0.7189370202032359,5.0,1,3.0,0,4.0,3.0,0
17.28,18545.0,15915.0,46.0,73.0,0.5452398225631038,0.5362170226870914,0.5520689832351218,0.5632650317031455,92.0,45.0,0.4961629070219929,0.3902553714864522,0.6369136151456568,5.0,0,1.0,0,4.0,1.0,0
20.82,11963.0,10197.0,64.0,30.0,0.5170602416668173,0.45543594633659923,0.407650449165824,0.4032530089440945,33.0,45.0,0.3807064821161932,0.5557728090648784,0.6915129126686531,5.0,0,0.0,0,0.0,2.0,1
17.84,19170.0,14102.0,28.0,40.0,0.774711052525185,0.6136764450293898,0.4346978737989686,0.4785289121399481,24.0,60.0,0.3603905967704161,0.3573104000732733,0.4956651140901056,5.0,1,1.0,0,3.0,1.0,0
48.65,5235.0,4268.0,32.0,48.0,0.46635113372788767,0.4453709794548907,0.5200711469468469,0.6419036993367304,5.0,79.0,0.4065585070272553,0.6017731314366068,0.5201243586326784,5.0,1,0.0,0,1.0,2.0,1
42.6,7651.0,1714.0,4.0,17.0,0.47845245853878837,0.6320405547465645,0.5498030620554822,0.352475047025471,78.0,39.0,0.6350704242722679,0.2671177664924238,0.5529034841521991,3.0,1,1.0,0,1.0,3.0,0
13.21,23910.0,20825.0,124.0,62.0,0.5094881837933396,0.3992477561388629,0.7120497518301425,0.6894421954333091,44.0,54.0,0.36549014135148766,0.32293001117022646,0.6686951457749778,4.0,0,3.0,0,4.0,0.0,0
80.63,5035.0,3533.0,26.0,64.0,0.6995021216097319,0.6511936265422118,0.3128918609732092,0.7818880838457083,1.0,0.0,0.7656348148358754,0.4512416322419433,0.2671151562819872,5.0,1,3.0,1,2.0,0.0,1
100.88,16856.0,1766.0,33.0,26.0,0.616845554249686,0.6881468283880033,0.5036164766689704,0.41493476386630984,5.0,54.0,0.34489984769188875,0.5032058799129852,0.31151174155051103,5.0,1,1.0,0,3.0,1.0,1
6.92,6354.0,27421.0,13.0,51.0,0.6173606027800458,0.2725106260188299,0.7100870498307209,0.36763613414548413,52.0,84.0,0.23634494643526877,0.4653015562584108,0.5804898180732779,5.0,0,2.0,0,2.0,3.0,1
82.36,3398.0,5561.0,57.0,25.0,0.3958998138009157,0.5843003931848353,0.5636471625920043,0.5076432309690557,4.0,56.0,0.5639527613416059,0.61231342616727,0.3840829402842287,0.0,1,0.0,0,4.0,3.0,1
6.79,12657.0,24283.0,16.0,19.0,0.2621390587128187,0.5389082323551547,0.36219784063894933,0.2366304428400834,167.0,50.0,0.26122882401759395,0.6802097021203054,0.8869206400072364,5.0,1,2.0,0,4.0,3.0,1
23.07,8772.0,23029.0,35.0,47.0,0.7125571232129368,0.22859533053526,0.6362449730263182,0.44158858450816857,6.0,37.0,0.3795197439438906,0.5594356395680946,0.6542951867122417,5.0,0,0.0,0,4.0,2.0,1
4.86,10812.0,174.0,68.0,31.0,0.3915602793783381,0.49762332768372686,0.45681931300833317,0.7328213110268961,117.0,5.0,0.5574026304478193,0.648138661261583,0.6618826636298422,5.0,1,3.0,0,1.0,3.0,0
1.29,9669.0,6333.0,23.0,58.0,0.6020919517759133,0.7132121692038177,0.45016732025770617,0.6661674118591198,35.0,67.0,0.6593954147141315,0.4275301021248122,0.3030440185726817,5.0,1,1.0,0,0.0,2.0,1
46.62,10239.0,6544.0,68.0,20.0,0.2296110652734783,0.4067915913207568,0.7941346052796271,0.7175834052206803,27.0,80.0,0.5915126685447644,0.4233313653766237,0.6532312731597987,5.0,1,1.0,1,3.0,0.0,0
114.7,1275.0,14557.0,36.0,4.0,0.5874148130419274,0.42283460768559555,0.7343771564879377,0.44114300770055154,141.0,11.0,0.35670521167574565,0.3165500552983355,0.4764487026809855,5.0,0,3.0,0,0.0,0.0,0
48.37,4041.0,518.0,31.0,33.0,0.5421477685579121,0.6202684376406373,0.36416973859059787,0.6655233359996983,3.0,12.0,0.669677277053522,0.689186272940749,0.3148896697343955,0.0,1,3.0,0,4.0,2.0,1
6.65,14206.0,5257.0,52.0,6.0,0.450006124629347,0.34329847163637467,0.5560873045595993,0.4467516912955352,23.0,21.0,0.631613331849924,0.5162142551568512,0.6252913923945982,5.0,1,2.0,0,3.0,3.0,0
57.79,9195.0,16217.0,42.0,13.0,0.5825935840925183,0.5529102150613222,0.5226248395916135,0.7036270692056243,36.0,73.0,0.33689097891609077,0.4355326056008699,0.7345548923121499,5.0,0,0.0,0,1.0,2.0,0
7.55,3116.0,23529.0,4.0,42.0,0.4668814040237783,0.43731440200421073,0.4554978940439453,0.4663847075915479,67.0,10.0,0.43727147733936655,0.6611497424357842,0.7294219202634765,1.0,1,3.0,0,0.0,1.0,1
29.67,17544.0,13663.0,99.0,8.0,0.3394241207337081,0.4922510664451716,0.736678485341159,0.4551518551153184,89.0,26.0,0.5053789671153965,0.4211979471382764,0.7463035327158922,5.0,1,2.0,0,2.0,0.0,0
18.95,14097.0,5069.0,41.0,52.0,0.6187431498663365,0.6864919083056239,0.458280802266892,0.0955312604556164,3.0,24.0,0.4687805617948614,0.38922902620514227,0.1933151163745206,5.0,1,0.0,0,0.0,1.0,1
41.45,15814.0,21061.0,86.0,9.0,0.3071775742394033,0.11210889855659655,0.7269387054507443,0.6486009670693568,58.0,18.0,0.7282333015538445,0.3188184714385236,0.7542372716950343,5.0,1,1.0,0,2.0,2.0,0
74.48,23403.0,1198.0,18.0,42.0,0.6201920453647849,0.7205846059894073,0.29041671636585964,0.6168270247354866,61.0,58.0,0.6644147270903055,0.5352403663234725,0.4579270832685087,3.0,1,2.0,0,1.0,1.0,1
71.77,23490.0,1531.0,178.0,14.0,0.49843405848402533,0.46077804274069933,0.664813641692873,0.15173593196522997,148.0,9.0,0.7239834552060787,0.44875371241025575,0.7816070642292541,5.0,1,2.0,0,0.0,2.0,0
8.42,16666.0,14691.0,27.0,26.0,0.6099811817722743,0.780447319531542,0.7574195034473462,0.687251117592811,5.0,53.0,0.3144796341532855,0.42390973161053025,0.20813526250231995,2.0,1,3.0,0,4.0,0.0,1
13.17,1011.0,4765.0,48.0,35.0,0.2760636171636628,0.4094120624604826,0.4871258767883975,0.44176706298038404,104.0,31.0,0.5613907492567156,0.5857639259269489,0.5960051120000776,3.0,0,3.0,0,0.0,0.0,0
42.34,16616.0,19477.0,8.0,0.0,0.7104656153752097,0.5895025830903705,0.5564741588644085,0.4339455150096288,158.0,11.0,0.2941075163574024,0.4695735079642636,0.4867978985476872,0.0,0,1.0,0,3.0,1.0,1
36.85,12534.0,7392.0,28.0,5.0,0.49500002042434565,0.5694540838151823,0.32526567638496934,0.2810776621541871,40.0,6.0,0.516571468790061,0.7313950630691053,0.4708211908336096,2.0,1,3.0,0,4.0,2.0,1
67.68,9623.0,6560.0,22.0,38.0,0.4396014722839816,0.5672580768734151,0.6304291795005325,0.23261377951219336,11.0,34.0,0.7839625388915691,0.17693602954021334,0.5930290356226358,5.0,0,2.0,0,0.0,3.0,0
4.55,540.0,2098.0,32.0,3.0,0.5495677563822663,0.488491348728365,0.6271960371060991,0.40751411090887046,78.0,1.0,0.32879538009443043,0.47720867381146675,0.5232875377622418,1.0,1,3.0,0,0.0,0.0,1
35.62,13332.0,1029.0,10.0,10.0,0.31281757093667556,0.43331705332484166,0.654397547339406,0.504612118390118,19.0,40.0,0.5507030349967234,0.3830107094870542,0.7411373722353317,5.0,1,1.0,1,3.0,0.0,0
33.18,15437.0,18506.0,133.0,45.0,0.5190040946396004,0.5793582708523648,0.2821656219269032,0.4197439064852409,10.0,50.0,0.7338992666326147,0.5031178441464957,0.2839307848135897,5.0,1,3.0,0,2.0,1.0,1
24.46,4342.0,1090.0,27.0,46.0,0.5355507822475436,0.6108580544482307,0.4844344814389521,0.4542069459219708,55.0,13.0,0.4762017175141607,0.4729556968200857,0.20950307925556974,5.0,1,2.0,0,0.0,1.0,1
26.55,23354.0,1842.0,133.0,60.0,0.40644481959558626,0.43052786331421805,0.8293654303719689,0.42716222941361537,2.0,28.0,0.6060978771831305,0.32449270681240283,0.7289825370599182,5.0,1,1.0,0,2.0,0.0,0
22.6,11143.0,6609.0,41.0,34.0,0.5604566964495061,0.3318132499649322,0.5445640893669214,0.331600175763837,1.0,41.0,0.3080947512185377,0.7174509196317881,0.631598851105183,5.0,0,2.0,0,0.0,2.0,1
5.79,9645.0,4147.0,44.0,44.0,0.5379007170017056,0.31461018709286875,0.5973590743629592,0.35142195797305054,14.0,43.0,0.47889071515028847,0.5553228529415848,0.6969283970357175,5.0,0,0.0,0,2.0,1.0,1
23.4,1216.0,7092.0,8.0,70.0,0.5959757717219302,0.40814981695626507,0.4720309713797697,0.5888811921384336,33.0,120.0,0.5005395713375285,0.5923158204082829,0.6252252480159535,5.0,0,0.0,0,0.0,2.0,1
49.27,18578.0,12074.0,52.0,22.0,0.49768953915864844,0.4488250088301001,0.6070006089557652,0.45491433828598155,98.0,10.0,0.468932329307469,0.525180365586361,0.5841922105209442,5.0,1,1.0,0,1.0,0.0,1
24.56,7174.0,4998.0,81.0,27.0,0.4618189530471835,0.5562207450662607,0.6631760344293535,0.2932844146482159,61.0,4.0,0.5280780374142517,0.4931048446967328,0.6159998293163604,5.0,0,3.0,0,2.0,0.0,0
57.57,13468.0,18649.0,25.0,25.0,0.6590393770902226,0.6168599420199747,0.4421279661181773,0.6143783619597409,39.0,51.0,0.5795750441314387,0.4145575092015641,0.5139800441382658,0.0,0,0.0,0,1.0,0.0,0
94.96,22375.0,2931.0,2.0,62.0,0.5513736644362772,0.2853149583222123,0.6543857580427903,0.3551235265695373,52.0,65.0,0.4936243462349015,0.649202295395473,0.5039635426562135,5.0,1,1.0,0,3.0,3.0,1
49.0,9951.0,8488.0,93.0,38.0,0.5166654410259974,0.2341898679319784,0.6202597623588961,0.4782801904811969,36.0,32.0,0.7494690061741923,0.5718672417742457,0.5322516605315476,5.0,1,3.0,0,4.0,3.0,0
19.11,9330.0,17296.0,66.0,40.0,0.5662964568618405,0.5941844774613423,0.5910051883686037,0.33133618315498364,24.0,39.0,0.5093909526201998,0.36589980981769427,0.5323076758010705,2.0,0,1.0,0,2.0,1.0,0
46.62,3391.0,20358.0,28.0,20.0,0.780042226231001,0.47170362583036884,0.6860259284096621,0.4408260801485795,36.0,91.0,0.4136596786681578,0.2508527324666079,0.42173455982477714,2.0,0,3.0,0,2.0,3.0,0
12.99,2073.0,22804.0,42.0,14.0,0.7393558042165701,0.3604876874298442,0.694219675799694,0.5016306241221509,28.0,6.0,0.3031391086342996,0.4435965628087889,0.5026704561273105,5.0,0,3.0,0,3.0,3.0,1
36.74,24441.0,8510.0,72.0,30.0,0.6103281421859672,0.6629291469075678,0.32174593726152806,0.6054268393573785,51.0,26.0,0.5103224574635162,0.49946170142927754,0.35129280872891433,5.0,1,3.0,0,2.0,1.0,1
31.87,7653.0,11580.0,133.0,7.0,0.6411427791203999,0.2216442953748997,0.8579905600445054,0.5629598775978907,107.0,56.0,0.20513023948664638,0.4345705356163117,0.6672466276692878,5.0,0,3.0,0,4.0,0.0,1
46.02,15716.0,4436.0,10.0,44.0,0.4270343333494173,0.25662276112908916,0.32337162144281045,0.5728109709319773,171.0,58.0,0.6269074503460236,0.5992352077543518,0.7193410210662239,5.0,0,3.0,0,1.0,3.0,0
14.04,11577.0,14412.0,109.0,139.0,0.36423885740520967,0.6696225447024526,0.6803857915248076,0.46913161808405945,59.0,17.0,0.4506180406411665,0.6209601747697637,0.7368527556455293,5.0,0,3.0,1,4.0,2.0,0
74.16,5352.0,15619.0,32.0,49.0,0.3383694327406847,0.1934738736883978,0.38637811088413926,0.45778842060491254,101.0,20.0,0.5586497973404683,0.5670357886545625,0.6336985570901634,2.0,0,3.0,0,3.0,1.0,0
24.1,15147.0,18112.0,34.0,66.0,0.31350492489155046,0.4364167743714583,0.44795164703786755,0.4760668344055332,224.0,91.0,0.6434573104276378,0.7212682749476548,0.4672472251507506,5.0,0,3.0,1,0.0,3.0,0
42.78,184.0,17057.0,81.0,8.0,0.740569934037023,0.46398924275919357,0.630291924983511,0.5594915674263742,15.0,47.0,0.27356843187623925,0.4191509911488393,0.42248145010394017,3.0,0,3.0,0,2.0,2.0,0
2.85,18024.0,13954.0,6.0,32.0,0.5105237954153906,0.347632104962912,0.48879246151003064,0.5660332902067667,36.0,79.0,0.5411377659072115,0.7135046974917592,0.6860414931531966,5.0,1,1.0,0,2.0,3.0,1
18.86,24185.0,29179.0,41.0,4.0,0.41580634586997794,0.40189053131084673,0.6025518944024009,0.4067212018926949,169.0,51.0,0.4828447146190113,0.6424639397930648,0.5196694797512016,5.0,1,2.0,0,4.0,1.0,1
17.76,9198.0,10571.0,121.0,13.0,0.5073638550990592,0.29736548544604324,0.702701097638523,0.4628527125598278,2.0,38.0,0.24640136795691808,0.52193355378024,0.7736129147957979,5.0,0,3.0,0,2.0,2.0,0
12.26,12369.0,628.0,20.0,29.0,0.3367017717658199,0.5207815186050659,0.5882990990954223,0.6811940799354024,90.0,53.0,0.5774872355923292,0.5915947635565708,0.6137244023334821,5.0,1,1.0,1,2.0,2.0,0
45.58,16147.0,10530.0,113.0,52.0,0.4744265341676237,0.11215280574969401,0.6310536639870892,0.3367271645813771,44.0,13.0,0.8504355245987434,0.44020490218776326,0.5920493550245951,5.0,0,3.0,0,1.0,1.0,0
1.57,14094.0,11582.0,33.0,48.0,0.4761882774424424,0.6801162356400817,0.6373649299462313,0.6083965099100436,4.0,7.0,0.22035666130656226,0.43802982597604045,0.6810463473382694,5.0,1,2.0,0,1.0,1.0,0
69.36,4388.0,6082.0,9.0,10.0,0.2248835680953927,0.38493945092154286,0.5473083860582648,0.6749667131524649,99.0,54.0,0.6429767436346776,0.6243906011781474,0.670232961187555,5.0,0,1.0,0,0.0,3.0,0
62.38,3151.0,18077.0,23.0,7.0,0.4186158780938757,0.272449466722814,0.5064180827573351,0.5374510657055401,25.0,50.0,0.38893037740076924,0.7351277574347366,0.7842368031110626,5.0,0,3.0,0,1.0,2.0,1
118.54,2173.0,5342.0,11.0,17.0,0.39956483898279227,0.3272210695419575,0.6427832933720734,0.6937132685862224,47.0,122.0,0.4473910319201212,0.4469823309701094,0.6604910186750531,5.0,1,2.0,1,2.0,3.0,0
5.46,9022.0,4455.0,66.0,59.0,0.3672370542921792,0.5651868799382871,0.6568250471460515,0.6826229934756511,66.0,29.0,0.3969973753214815,0.32622256029262425,0.7081981974723202,5.0,0,1.0,1,4.0,3.0,0
14.95,36165.0,10156.0,22.0,37.0,0.4983829562696652,0.6080651810754581,0.40126496126680217,0.4090867120848739,139.0,66.0,0.49268654636816833,0.44199894498621495,0.7377513983681827,5.0,0,1.0,1,1.0,3.0,0
81.57,4816.0,5500.0,53.0,26.0,0.5589715258676817,0.36148324648539903,0.6702982907026607,0.5551763383403262,23.0,54.0,0.5682693258902345,0.47806014503411565,0.6660911221016339,5.0,0,3.0,0,1.0,3.0,1
33.79,12405.0,13167.0,0.0,6.0,0.5667353496343668,0.7274541354541009,0.49490632774990295,0.5497407991862906,7.0,17.0,0.4271275316102949,0.3873272771541471,0.7442162037478862,5.0,1,1.0,0,2.0,0.0,0
47.73,9542.0,5857.0,28.0,15.0,0.623038118764999,0.2765697128696863,0.537326490824661,0.6627379274597684,13.0,44.0,0.17219130404279698,0.6457341661031639,0.7312660241388906,5.0,0,3.0,0,0.0,1.0,1
24.67,10518.0,10809.0,42.0,1.0,0.5158349035760681,0.3465511597071768,0.6128048883636202,0.5243234966272733,57.0,2.0,0.4267430888353678,0.6090624054165084,0.6664116901575488,5.0,1,3.0,0,2.0,1.0,1
4.59,4987.0,5825.0,3.0,15.0,0.684484096257827,0.4006099018385872,0.40642835659182414,0.43426683978782266,23.0,36.0,0.7281607206800343,0.4165190750208441,0.3886869728243894,5.0,0,1.0,0,1.0,0.0,1
42.63,11062.0,15371.0,30.0,12.0,0.2628821359912883,0.4084378806204566,0.7185846763123309,0.5826620547900191,125.0,52.0,0.5965932578587294,0.5216925704969257,0.5666731628866828,5.0,0,0.0,0,4.0,3.0,0
24.43,7305.0,4118.0,18.0,9.0,0.5508158211439292,0.605954905056526,0.6934041825472052,0.6536394636657936,3.0,11.0,0.5325545582840996,0.3909909636020762,0.3583915408618335,5.0,0,3.0,0,1.0,0.0,0
8.58,2514.0,36020.0,52.0,69.0,0.7238796557875556,0.17368361406151586,0.7727832409908021,0.6520587708630475,53.0,46.0,0.3259750194102837,0.4650600503205479,0.6072598350646369,5.0,0,0.0,0,4.0,1.0,1
40.88,29582.0,25385.0,95.0,29.0,0.53957456237735,0.6764193530833672,0.21162088455371533,0.6364855686065806,83.0,106.0,0.8244167767679831,0.7166310960711427,0.35265402304373844,5.0,1,2.0,0,3.0,2.0,1
80.66,10521.0,446.0,92.0,11.0,0.6273385353234372,0.3665488514374882,0.6493254877314805,0.19109100810361418,96.0,24.0,0.5166447769009881,0.48826050500444196,0.6665325832937358,5.0,0,3.0,0,2.0,1.0,1
49.83,6515.0,1306.0,15.0,40.0,0.5039432141756941,0.6791814114261059,0.5961856606451417,0.5200461817889713,112.0,23.0,0.5436915517379027,0.4176825621338586,0.49371419633121405,3.0,1,3.0,0,1.0,2.0,0
60.1,4523.0,16259.0,52.0,40.0,0.2592736394909054,0.2866924851869303,0.611415271179587,0.5367440297609423,77.0,22.0,0.600695452300123,0.5837217501393808,0.600259040945602,3.0,0,2.0,0,0.0,0.0,0
25.83,11852.0,10120.0,27.0,38.0,0.49624379861899154,0.5022870487218747,0.5751678747831644,0.507616485657185,115.0,51.0,0.445374169251567,0.6009658239588457,0.5261498116478005,5.0,1,0.0,0,2.0,2.0,1
46.72,12151.0,14754.0,2.0,50.0,0.6624376312452971,0.8055034235305121,0.4841659761651442,0.506916315989344,209.0,14.0,0.5972644502132453,0.3849900412685347,0.6575726963861844,5.0,0,3.0,1,3.0,3.0,0
40.45,5413.0,10071.0,34.0,40.0,0.34024672385175087,0.1443729123946709,0.48783453980692826,0.5885314985244818,160.0,95.0,0.6851744289074012,0.6954719946718451,0.46842947214991365,1.0,0,3.0,0,2.0,1.0,0
